id	root	asset	uexp_offset	mode	export	source	translation	comment
faeccb4db86a	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	69423	narrow	DT_Quests	Fetch Me Skull	Принеси череп	
84611b2d3545	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	69496	narrow	DT_Quests	Fetch the lost Skull from somewhere in the Village Apothecary	Найди потерянный череп в деревенской аптеке	
371694415157	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	69616	narrow	DT_Quests	Find the Skull	Найди череп	
2f7e9b5644df	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	69708	narrow	DT_Quests	Return the Skull to the Gates	Верни череп к воротам	
072ef5e801ca	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	69796	narrow	DT_Quests	Return the SKULL the the Villager at the Castle	Верни череп жителю у замка	
7e804ee535f0	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	69904	narrow	DT_Quests	"Humph, Oh Dishonored. . .     
I've grown quite weary of hearing the others talk as I pontificate.                 
I heard the Herbalist was doing experiment with the dead.
Go into his APOTHECARY in the VILLAGE and steal me one of his old SKULLS. I still yern for somehing to talk to. Hurry I'm quite desperate.                                                                         
You think I wanna keep talking to you!? HA!"	Хм, бесчестный... устал слушать болтовню живых. Слышал, травник в ДЕРЕВЕНСКОЙ АПТЕКЕ делал опыты с мертвыми. Укради мне там старый ЧЕРЕП. Очень нужен собеседник. И не думай, что я хочу говорить с тобой.	
905b44958967	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	70430	narrow	DT_Quests	Chop Logs	Наруби бревна	
6f01867e7239	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	70498	narrow	DT_Quests	Chop all the Small Logs Inside the Lumbermill and Deposit them in the nearby Chest	Наруби малые бревна на лесопилке и сложи в сундук	
205e9f5fc922	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	70639	narrow	DT_Quests	Spawn Necessary Items	Создай нужные предметы	
aaace7ea5cdb	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	70737	narrow	DT_Quests	Description of the objective.	Описание цели.	
c55d20dbba72	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	70843	narrow	DT_Quests	Description of the objective.	Описание цели.	
434c76057c72	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	70951	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
735432ba3542	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71029	narrow	DT_Quests	ReturnStage	Вернись	
894bbe31a4b4	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71101	narrow	DT_Quests	"Oi, was out at yee LUMBERMILL CHOPPING FIREWOOD LOGS when I heard that bell. Couldn't finish me work . . . Was too scared to stay!    
Gotta use yee CHOPPING BLOCK to cut the FIREWOOD LOGS then DEPOSIT em in the STORAGE CHEST!
Those beacons won't fuel themselves!"	Рубил ДРОВА на ЛЕСОПИЛКЕ, когда ударил колокол. Работу не закончил. Используй КОЛОДУ, поруби БРЕВНА и сложи их в СУНДУК. Маяки сами себя не накормят.	
46b8819e2196	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71459	narrow	DT_Quests	Fill Fish Bucket	Наполни ведро рыбой	
072b321985ff	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71534	narrow	DT_Quests	Catch Fish from the Forest Lake and Deposit them in the Bucket on the Bridge	Поймай рыбу в лесном озере и сложи в ведро на мосту	
7ee5e05d64a3	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71669	narrow	DT_Quests	Description of the objective.	Описание цели.	
4a34ad9ce8af	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71775	narrow	DT_Quests	fill the bucket	Наполни ведро	
4ba49b805bc4	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71869	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
0014e5c4241c	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	71947	narrow	DT_Quests	Description of the objective.	Описание цели.	
d50f673ef1f0	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72037	narrow	DT_Quests	"I have had no luck fishing this day . . .
I need me BUCKET fillled with FOUR FISH to feed me family . . .
I left the BUCKET on the BRIDGE in the FOREST LAKE . . . 
Put FISH in there until it is full, then come tell me. 
Do not bring more shame apon yeeself, soft man"	Сегодня рыбалка не задалась. Нужно ВЕДРО с ЧЕТЫРЬМЯ РЫБАМИ для семьи. Оставил ведро на МОСТУ у ЛЕСНОГО ОЗЕРА. Клади рыбу, пока не наполнится, потом скажи мне.	
d5433ccb0623	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72400	narrow	DT_Quests	Rid the Growths	Искорени наросты	
4d95d41e9318	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72474	narrow	DT_Quests	Click and Hold Interact on the Red Growths at the FOREST LAKE	Удерживай взаимодействие на красном наросте	
3c68ae700e9b	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72594	narrow	DT_Quests	Destroy the RED GROWTHS at the FOREST LAKE	Уничтожь красные наросты у лесного озера	
36ee5dff7b11	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72715	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
c329600c2df3	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72793	narrow	DT_Quests	Speak to the Villager at the Castle Gates.	Поговори с жителем у ворот	
8cef873a12fa	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	72896	narrow	DT_Quests	"Was out gazing at the FOREST LAKE. . . So peaceful there during the day . . . But as yee sun started to set, FOUR BIG FLESHY GROWTHS sprouted up from the dark depths of the LAKE!
Yee need to go out the and get ride of em. I don't want em in me view for tomorrows gazing, nore do I care for thee kind . . ."	Смотрел на ЛЕСНОЕ ОЗЕРО, такое мирное днем. Но к закату из темной воды выросли ЧЕТЫРЕ БОЛЬШИХ НАРОСТА ПЛОТИ. Убери их. Не хочу завтра любоваться этой мерзостью.	
72232835c0fc	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	73295	narrow	DT_Quests	Light Candles Church	Зажги свечи в церкви	
4ee0ea42a7ef	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	73374	narrow	DT_Quests	Light all Six of the unlit Candles in the Village Church	Зажги шесть погасших свечей в деревенской церкви	
77c19aa9a65d	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	73489	narrow	DT_Quests	Description of the objective.	Описание цели.	
b66ac75df672	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	73597	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
79fd1fe6836a	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	73675	narrow	DT_Quests	Description of the objective.	Описание цели.	
9b8e6c4d1790	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	73765	narrow	DT_Quests	Yee look like yee in need of some faith . . . Go finish up my prayers at the VILLAGE CHURCH. I was just starting to LIGHT the CANDLES when I heard the righteous bell. Go out there and finish LIGHTING the rest of the CANDLES. Maybe that will bring you peace . . . or maybe bring you some honor . .  although my faith aint strong enough to believe that . . . 	Тебе явно нужна вера. Заверши мои молитвы в ДЕРЕВЕНСКОЙ ЦЕРКВИ. Я начал ЗАЖИГАТЬ СВЕЧИ, но ударил колокол. Зажги остальные. Может, это даст тебе мир... или хоть честь.	
0ab4af91cb71	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	74215	narrow	DT_Quests	Blow Out Candles Forest Ruins	Погаси свечи в лесных руинах	
7108cb2af108	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	74303	narrow	DT_Quests	Blow Out All the Candles at the Forest Ruins	Погаси все свечи в лесных руинах	
24e2d5aed2b5	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	74406	narrow	DT_Quests	Description of the objective.	Описание цели.	
3a512df0eb87	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	74514	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
131b66d11c4b	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	74592	narrow	DT_Quests	Description of the objective.	Описание цели.	
b48f8476dcfa	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	74682	narrow	DT_Quests	"Was out performing me nightly ritual in the FOREST RUINS, I light some CANDLES and I run a jump around and dance till me hears the bell. 
Musta been in a trance for I didnt hear the bell and came rushing back to the gates. But I left all me candles burning! Go out to the FOREST RUINS and BLOW out the CANDLES for me . . . Cant risk wasting the wax."	Проводил ночной обряд в ЛЕСНЫХ РУИНАХ: зажег СВЕЧИ, плясал и прыгал, пока не услышал колокол. Оставил свечи гореть. Иди и ПОГАСИ их, воск жалко.	
1f1486b3c342	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75125	narrow	DT_Quests	<QuestName>	Задание	
f088d5fcd0b0	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75195	narrow	DT_Quests	Description of the stage.	Описание этапа.	
94dd6e3eeab5	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75279	narrow	DT_Quests	Description of the objective.	Описание цели.	
1260e4c2bfbc	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75387	narrow	DT_Quests	Description of the stage.	Описание этапа.	
fd145198aa97	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75471	narrow	DT_Quests	return gates	Вернись к воротам	
cc11890afe30	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75544	narrow	DT_Quests	I have a quest for you!	У меня есть для тебя дело!	
73a655adb177	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75652	narrow	DT_Quests	Put Away Books Church	Убери книги в церкви	
1cc7136c3cc7	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75732	narrow	DT_Quests	Pick Up Books and Deposit them into the Chest	Собери книги и сложи их в сундук	
1ffe52dd1f0d	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75836	narrow	DT_Quests	Description of the objective.	Описание цели.	
1de9e4bb23a4	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	75942	narrow	DT_Quests	fill the bucket	Наполни ведро	
e1cd5eb0bc59	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	76036	narrow	DT_Quests	Return to the Gates	Вернись к воротам	
a6c6d20d78a1	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	76114	narrow	DT_Quests	Description of the objective.	Описание цели.	
6c231ca9fb8a	legacy_quests	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/QuestSystem/DT_Quests.uasset	76204	narrow	DT_Quests	Was leaving the VILLAGE CHURCH after some studying of things greater then thee. I was reading every BOOK I could but when it came dusk. I was too weary to put them away. Head out to the VILLAGE CHURCH and put away ALL the BOOKS. Yee can just toss em into the CHEST. DO not read any of them . . . not that yee can  . . . 	Уходил из ДЕРЕВЕНСКОЙ ЦЕРКВИ после чтения мудрых вещей. Прочел все КНИГИ, но к сумеркам устал убирать. Иди и сложи ВСЕ КНИГИ в СУНДУК. Не читай их... не то чтобы ты умел.	
